['B3GNT2', 'FUT4', 'CD209', 'CD4', 'CD163']
['B3GNT3', 'FUT6', 'FUT3', 'GAL3ST3']
['B3GNT4', 'FUT3', 'FUT9', 'B4GALT1', 'B4GALT3']
['B3GNT5', 'B3GALT2', 'FUT3', 'FUT2', 'SETBP1']
['B3GNT6', 'C1GALT1C1', 'GALNT4', 'MUC7', 'GALNT2']
['B3GNT7', 'KERA', 'LUM', 'MMP14', 'RECK']
['B4GALNT1', 'HEXA', 'RENBP', 'AVPR2', 'SRC']
['B4GALNT2', 'UMOD', 'AQP2', 'AQP7', 'GK']
['B4GALNT3', 'FUT8', 'MGAT1', 'MAN1C1', 'MAN1A1']
['B4GALNT4', 'B4GALT3', 'B3GNT4', 'B4GALT1', 'ST6GAL1']
['B4GALT1', 'LCT', 'HK2', 'PPIF', 'HSP90AA1']
['B4GALT2', 'B3GNT3', 'FUT3', 'GAL3ST3']
['B4GALT3', 'FUT5', 'FUT4', 'B3GNT2', 'B4GALT1']
['B4GALT4', 'A4GALT', 'B4GALT2', 'POMGNT1', 'B4GALT1']
['B4GALT5', 'B4GALT6', 'GLA', 'ASAH1', 'SMPD2']
['B4GALT6', 'ST3GAL5', 'HEXA', 'B3GALT5', 'ST3GAL2']
['B4GALT7', 'XYLT2', 'XYLT1', 'ABCC6', 'AHSG']
['B9D1', 'TMEM67', 'CEP290', 'BBS4', 'BBIP1']
['B9D2', 'PLK1', 'KIFC1', 'CDC45', 'ASF1B']
['BAALC', 'MN1', 'HSPB8', 'HSPA4', 'NFU1']
['BAAT', 'SLC27A5', 'CYP27A1', 'CYP46A1', 'CYP39A1']
['BABAM1', 'PSMD4', 'PSMB10', 'IFI35', 'RPL34']
['BACE1', 'SYP', 'DNAJC5', 'GAD1', 'GFAP']
['BACE2', 'RTN4', 'RTN2', 'REEP5', 'RABAC1']
['BACH1', 'CREB5', 'CAMK2B', 'STAT1', 'IRF2']
['BACH2', 'PRDM1', 'IRF1', 'GBP1', 'IFI44L']
['BAD', 'BCL2L1', 'CTSZ', 'LGMN', 'GC']
['BAG1', 'HSPA1A', 'DNAJA2', 'STIP1', 'PFDN6']
['BAG2', 'HSPH1', 'DNAJB4', 'TRIM21', 'CDH2']
['BAG3', 'TSC1', 'PRKAG2', 'MYLK2', 'CALML4']
['BAG4', 'BAG1', 'GET4', 'SGTB', 'UBL4A']
['BAG5', 'RAB29', 'SLC41A1', 'PM20D1', 'NUCKS1']
['BAG6', 'RNF126', 'UBE2D1', 'TRIM32', 'FKRP']
['BAHCC1', 'SAP30', 'RBBP7', 'NPM1', 'CENPA']
['BAHD1', 'HDAC5', 'KDM1A', 'SUV39H1', 'MYOD1']
['BAIAP2', 'ABI1', 'SRA1', 'RARG', 'RXRB']
['BAIAP2L1', 'ALG5', 'POLR1C', 'NOP2', 'NIFK']
['BAIAP2L2', 'CLTA', 'EPN1', 'GRB2', 'LRRK1']
['BAIAP3', 'SCTR', 'PTH', 'INS', 'B2M']
['BAK1', 'ADAM10', 'PSEN1', 'TARDBP', 'FMR1']
['BAMBI', 'TGFB1', 'PPARG', 'UCP2', 'MT-CO1']
['BANF1', 'TMPO', 'LBR', 'MECP2', 'EZH2']
['BANF2', 'VRK1', 'RARS2', 'PARS2', 'SARS2']
['BANK1', 'MS4A1', 'FCER1G', 'ITGAM', 'PIK3CA']
['BANP', 'HDAC1', 'HELLS', 'UHRF1', 'LIG1']
['BAP1', 'SCML2', 'CBX2', 'ANAPC5', 'ANAPC7']
['BARD1', 'UBA52', 'PELO', 'RPS6', 'RICTOR']
['BARHL1', 'ATOH1', 'HES5', 'HES1', 'HEY2']
['BARX1', 'SFRP2', 'DKK3', 'LRP6', 'FZD1']
['BASP1', 'CALML4', 'ADCY1', 'NTPCR', 'PKLR']
['BATF', 'HIF1A', 'PSMC3', 'PSMD1', 'PSMD4']
['BATF2', 'IRF1', 'IFIH1', 'IKBKG', 'REL']
['BATF3', 'CLEC9A', 'IRF8', 'IFNB1', 'CD8A']
['BAX', 'SLC25A5', 'BAK1', 'ERN1', 'RPP25']
['BAZ1A', 'C17orf49', 'RBBP4', 'MTF2', 'EZH1']
['BAZ1B', 'CHRAC1', 'POLE3', 'POLG2', 'DGUOK']
['BAZ2A', 'SIRT2', 'PARP1', 'PCNA', 'DONSON']
['BAZ2B', 'SMARCA5', 'SMC3', 'ATAD5', 'CDT1']
['BBC3', 'BAK1', 'VDAC2', 'STAR', 'CYP21A2']
['BBIP1', 'MCHR1', 'NPY2R', 'PYY', 'NPY1R']
['BBOX1', 'TRIM32', 'BBS5', 'CCDC28B', 'BBS10']
['BBS1', 'RAB3IP', 'RAC2', 'MAPK8', 'RELA']
['BBS10', 'BBS7', 'SSTR3', 'BBS4', 'LZTFL1']
['BBS12', 'CCT8', 'RPS12', 'HMGN1', 'RPL39']
['BBS2', 'SMO', 'ARRB2', 'RHO', 'ASAP1']
['BBS4', 'BBS5', 'AP1G1', 'AP1S2', 'AP3D1']
['BBS5', 'ARL6', 'OPN1MW', 'GNAT2', 'PDE6B']
['BBS7', 'MKKS', 'CCT8', 'EIF2S3', 'RPL34']
['BBS9', 'BBS4', 'PCM1', 'PLK1', 'CENPF']
['BBX', 'BBOX1', 'TRIM29', 'TRIM23', 'TBK1']
['BCAM', 'PDZD4']
['BCAN', 'DCN', 'LUM', 'LGALS1', 'LGALS3BP']
['BCAP31', 'RER1', 'SURF4', 'SAR1A', 'SEC24D']
['BCAR1', 'HSP90AA1', 'SMYD2', 'HSP90AB1', 'ENO1']
['BCAR3', 'NEDD9', 'AURKA', 'CDCA8', 'ECT2']
['BCAS1', 'PLP1', 'OLIG2', 'GFAP', 'PLEC']
['BCAS2', 'HSPA8', 'CCT6A', 'BAG3', 'PSMG1']
['BCAS3', 'BCAS4', 'BLOC1S6', 'BLOC1S4', 'HPS1']
['BCAS4', 'BLOC1S2', 'MZT2B', 'TUBGCP5', 'TUBGCP4']
['BCAT1', 'GCLC', 'CRYZ', 'NQO1', 'GPX8']
['BCAT2', 'GCLM', 'GOT2', 'SDHB', 'NFU1']
['BCCIP', 'MNAT1', 'MED11', 'MED27', 'POLR2I']
['BCDIN3D', 'FAIM2', 'KCTD15', 'GNPDA2', 'NAGK']
['BCHE', 'PON1', 'LIPC', 'PNLIP', 'AMY1C']
['BCKDHA', 'TXNRD2', 'COMT', 'HTR2A', 'DTNBP1']
['BCKDHB', 'IDH3B', 'PDHB', 'CS', 'DBT']
['BCKDK', 'PPM1K', 'DBT', 'ACOX3', 'ACAT1']
['BCL10', 'IKBKG', 'BTK', 'FYN', 'IL7R']
['BCL11A', 'NR2F2', 'BCL11B', 'PHF10', 'SMARCC1']
['BCL11B', 'NR2F1', 'GTF2B', 'SNAPC1', 'BRF2']
['BCL2', 'CDK4', 'RPA2', 'TIMELESS', 'MCM2']
['BCL2A1', 'STAT5A', 'IL3', 'JAK2', 'IFNAR1']
['BCL2L1', 'STAT6', 'PARP14', 'GBP4', 'GBP1']
['BCL2L10', 'PMAIP1', 'TNFRSF10B', 'BCL2L1', 'FADD']
['BCL2L11', 'BCL2L1', 'CASP9', 'CARD8', 'CASP1']
['BCL2L13', 'CALCOCO2', 'GABARAP', 'PRKACB', 'CREB3L3']
['BCL2L14', 'BCL2L1', 'CDKN2A', 'FHIT', 'FDXR']
['BCL2L2', 'BMF', 'HRK', 'PMAIP1', 'CASP9']
['BCL2L2-PABPN1', 'PABPN1', 'SLU7', 'MAGOH', 'SYF2']
['BCL3', 'PIR', 'CTF1', 'IL12RB2', 'IL27']
['BCL6', 'SIN3A', 'MXD4', 'MAX', 'KMT2A']
['BCL6B', 'ETV5', 'GDNF', 'CREB1', 'IL10']
['BCL7A', 'SMARCD2', 'SMARCC2', 'SMARCA5', 'SIRT6']
['BCL7B', 'SMARCC2', 'PHF10', 'DPF2', 'ARID1B']
['BCL7C', 'BCL7B', 'SMARCD3', 'NKX2-5', 'MEF2B']
['BCL9', 'TCF4', 'CBFA2T3', 'LDB1', 'TCF7L2']
['BCL9L', 'TLE3', 'NRIP1', 'RORC', 'CBFB']
['BCLAF1', 'EIF4A3', 'THOC1', 'CPSF6', 'WDR33']
['BCO1', 'LRAT', 'RDH10', 'RDH5', 'RDH12']
['BCOR', 'UBE2C', 'RPS27A', 'UBE2V1', 'TRIM5']
['BCORL1', 'SKP1', 'MCL1', 'CDKN1A', 'CASP3']
['BCR', 'STAT5A', 'EZH2', 'TET1', 'HDAC1']
['BCS1L', 'COX10', 'COX4I1', 'COX7A2L', 'UQCRH']
['BDH1', 'ACAT1', 'ACOX3', 'ACADS', 'ETHE1']
['BDH2', 'OXCT2', 'ACAA1', 'EHHADH', 'MCCC2']
['BDKRB1', 'VRK2', 'BANF1', 'SMARCB1', 'SMARCA5']
['BDKRB2', 'AGT', 'SST', 'PCSK2', 'SCG5']
['BDNF', 'MECP2', 'HTT', 'PSMD12', 'PSMD11']
['BDP1', 'SMARCC1', 'ARID1B', 'BRD7', 'ARID1A']
['BEAN1', 'SRSF9', 'PCBP2', 'SRSF2', 'NPM1']
['BECN1', 'NLRC4', 'GLMN', 'DET1', 'DCAF13']
['BEND3', 'ERCC6L', 'CDK1', 'CCNT1', 'EAF2']
['BEND5', 'AGBL4', 'TTLL6', 'CEP41', 'TMEM237']
['BEND6', 'ZNF451', 'TOP2B', 'PARP1', 'TOP2A']
['BEST1', 'CRX', 'RPGR', 'PRPH2', 'CNGA1']
['BEST2', 'GLUL', 'ALDH9A1', 'AKR1B10', 'GCK']
['BEST4', 'OTOP2']
['BET1', 'VAMP3', 'STX2', 'STX12', 'STX8']
['BET1L', 'VTI1A', 'VPS39', 'SMAD4', 'STK11']
['BEX1', 'LMO2', 'CCL3', 'ITGAM', 'CXCL1']
['BEX2', 'CALML3', 'STRN4', 'STK25', 'CAB39']
['BEX5', 'TCEAL2', 'USP11', 'TP53BP1', 'CDK2']
['BFAR', 'NOMO1', 'NCLN', 'TMCO1', 'RPL18A']
['BFSP1', 'GJA8', 'GJA3', 'GJA1', 'GJB4']
['BFSP2', 'CRYGD', 'MAF', 'NFE2L3', 'FOS']
['BGLAP', 'ALPL', 'ENPP1', 'NAPRT', 'ISOC2']
['BGN', 'DCN', 'ERBB3', 'AXL', 'PIK3R1']
['BHLHA9', 'TIMM22', 'SLC25A13', 'VDAC1', 'PPIF']
['BHLHE22', 'PRDM8', 'NHLRC1', 'GYS1', 'ENPP3']
['BHLHE23', 'AP3S2', 'AP4S1', 'AP1M1', 'AP1S1']
['BHLHE40', 'BHLHE41', 'HIF1A', 'TERT', 'SNRPD3']
['BHLHE41', 'NR1D1', 'TEF', 'PDXK', 'PCNA']
['BHMT', 'SHMT1', 'MTHFR', 'IDI1', 'PDCD11']
['BHMT2', 'SDSL', 'LDHAL6B', 'PDHA2', 'LDHAL6A']
['BICC1', 'PPHLN1', 'CASP5', 'NAIP', 'AIM2']
['BICD1', 'DCTN2', 'HAUS1', 'HAUS5', 'NEDD1']
['BICD2', 'RAB6A', 'ERC1', 'NFKBIA', 'HSPA5']
['BID', 'PMAIP1', 'TP53', 'G3BP1', 'PABPC4']
['BIK', 'PMAIP1', 'MDM2', 'AATF', 'RPS13']
['BIN1', 'SORL1', 'PICALM', 'CLTA', 'AP2S1']
['BIN3', 'CDK9', 'RTF1', 'PAF1', 'TCEA2']
['BIRC2', 'CD40', 'CHUK', 'TNFAIP3', 'TNIP1']
['BIRC3', 'MAP3K1', 'MAP2K3', 'TRAF6', 'PSEN2']
['BIRC5', 'BECN1', 'SIRT1', 'ATM', 'KAT5']
['BIRC6', 'CASP9', 'MAPK8', 'MRPL46', 'MRPL21']
['BIRC7', 'HTRA2', 'HAX1', 'SAV1', 'WTIP']
['BIVM', 'ERCC5', 'CHD1L', 'APLF', 'XRCC4']
['BIVM-ERCC5', 'XPA', 'RPA2', 'HUS1', 'RAD51']
['BLCAP', 'NNAT', 'GNAS', 'GNG2', 'ADORA1']
['BLID', 'SORL1', 'GGA1', 'RABEP1', 'RAB5C']
['BLK', 'TNFAIP3', 'CXCL8', 'CSF1', 'CCL2']
['BLM', 'RFC4', 'CDK1', 'LMNB1', 'BRCA1']
['BLMH', 'NUDT12', 'NAMPT', 'RARRES2', 'LTB4R']
['BLNK', 'CD72', 'SEMA4D', 'PLXNA4', 'RRAS']
['BLOC1S1', 'HPS1', 'BLOC1S6', 'VAMP7', 'STXBP5']
['BLOC1S2', 'DTNBP1', 'VPS51', 'TIE1', 'ANGPTL2']
['BLOC1S3', 'HPS6', 'SNAPIN', 'SNAP23', 'VAMP5']
['BLOC1S4', 'BLOC1S6', 'BLOC1S3', 'DTNBP1', 'NAPA']
['BLOC1S5', 'SNAPIN', 'SNAP25', 'DNM1', 'PFN1']
['BLOC1S6', 'SNAPIN', 'HPS3', 'BLOC1S2', 'SNAPIN']
['BLVRA', 'HMOX1', 'CYCS', 'SCO2', 'COX10']
['BLVRB', 'NDUFA13', 'NDUFB8', 'NDUFV2', 'MT-ND4L']
['BLZF1', 'MBD4', 'APEX1', 'TDG', 'SIRT1']
['BMF', 'PMAIP1', 'BID', 'CASP2', 'PIDD1']
['BMI1', 'RNF2', 'CBX6', 'UBAP2L', 'CNOT1']
['BMP1', 'COL1A1', 'COL14A1', 'COL6A1', 'COL15A1']
['BMP10', 'MYH6', 'MUTYH', 'SIRT6', 'RAD9A']
['BMP15', 'FST', 'SMAD2', 'DAB2', 'GRB2']
['BMP2', 'TGFB1', 'ASPN', 'COL3A1', 'DDR1']
['BMP3', 'AMBN', 'FAM20A', 'AMELX', 'WDR72']
['BMP4', 'BGN', 'AGRN', 'APOE', 'HSP90B1']
['BMP5', 'FBN1', 'HSPG2', 'BGN', 'TLR2']
['BMP6', 'FST', 'INHBC', 'TGFB1', 'TBX21']
['BMP7', 'CTNNB1', 'PRKACG', 'BAD', 'YWHAH']
['BMP8A', 'NBL1', 'KCNJ6', 'GNB4', 'GNG13']
['BMP8B', 'NBL1', 'BMP4', 'BMPER', 'BMP2']
['BMPER', 'TWSG1', 'VWCE', 'FAU', 'GSPT1']
['BMPR1A', 'GDF2', 'BMPR1B', 'SMAD9', 'TGFB1']
['BMPR1B', 'NEO1', 'UNC5A', 'DCC', 'SRC']
['BMPR2', 'LIMK1', 'RAC1', 'VAV3', 'RAP1B']
['BMS1', 'EXOSC10', 'WDR75', 'GNL3', 'BOP1']
['BMX', 'STAP1', 'SH3KBP1', 'SOS1', 'FGFR3']
['BNC2', 'SRSF2', 'STAG2', 'U2AF1', 'DDX39B']
['BNIP1', 'GOSR2', 'STX10', 'VPS52', 'VPS51']
['BNIP3', 'RHEB', 'PTEN', 'SCRIB', 'DVL1']
['BNIP3L', 'SPATA18', 'SGCB', 'SSPN', 'SGCE']
['BNIPL', 'BCL2', 'PSEN1', 'PRKACG', 'KCNMB2']
['BOC', 'SMO', 'CSNK1A1L', 'AXIN1', 'DAB2']
['BOD1', 'SKA2', 'NDC80', 'SPDL1', 'CDC20']
['BOD1L1', 'SETD1A', 'DPY30', 'KDM6B', 'KDM1A']
['BOD1L2', 'BOD1', 'WDR82', 'TWF2', 'MYO7A']
['BOK', 'BIK', 'BCL2L1', 'HSPA4', 'SKP1']
['BOLA1', 'ISCA2', 'IBA57', 'ACO2', 'MRPL40']
['BOLA2', 'GLRX3', 'ISCA2', 'FDX1', 'CYCS']
['BOLA2B', 'CIAPIN1', 'BOLA2', 'LYRM4', 'ACO1']
['BOLA3', 'NDUFAB1', 'NDUFV3', 'NDUFAF4', 'NDUFB8']
['BOLL', 'CDC20B', 'MAD2L1', 'RACGAP1', 'MCM6']
['BOP1', 'IFI35', 'RSAD2', 'CMPK2', 'TK2']
['BORA', 'CCNB1', 'MYBL2', 'LIN9', 'LIN52']
['BPGM', 'H6PD', 'IDH2', 'L2HGDH', 'ALDH4A1']
['BPI', 'PGLYRP1', 'HSPA4', 'PA2G4', 'TSFM']
['BPIFA1', 'BPIFB1', 'C6orf58']
['BPIFA2', 'CA6', 'ENO1', 'TALDO1', 'IDH1']
['BPIFA3', 'BPIFB4', 'BPIFA2', 'PRPH2', 'AIPL1']
['BPIFB1', 'BPIFA1', 'LTF', 'TLR4', 'TLR5']
['BPIFB2', 'BPIFB1', 'SCGB3A1', 'SCGB1A1', 'SF1']
['BPIFB4', 'BPIFA1', 'BPI', 'CTSG', 'CPA4']
['BPIFB6', 'BPIFA3', 'BPIFB1', 'MUC5B', 'MUC4']
['BPNT1', 'PAPSS2', 'GSPT2', 'GSPT1', 'RPL7A']
['BPTF', 'DPY30', 'SETD1B', 'ASH2L', 'RNF2']
['BPY2', 'USP9Y', 'EIF1AY', 'RPS18', 'RPL39L']
['BPY2B', 'CDY1B', 'CDY1', 'BPY2C', 'HSFY1']
['BPY2C', 'VCY', 'PRY', 'DAZ4', 'BPY2']
['BRAF', 'MAP2K2', 'HRAS', 'RASAL2', 'DAB2IP']
['BRAP', 'RPS27A', 'DAXX', 'TERF1', 'NCAPH2']
['BRAT1', 'BRCA1', 'SMARCA2', 'BCL7B', 'SS18']
['BRCA1', 'RAD51D', 'RPA1', 'PARP1', 'XRCC6']
['BRCA2', 'LSP1', 'CYLD', 'MLKL', 'NLRP3']
['BRCC3', 'CDC26', 'PCGF6', 'BRCA1', 'ATR']
['BRD1', 'KAT5', 'MSL3', 'MBTD1', 'EPC1']
['BRD2', 'MYC', 'ABL1', 'ETV6', 'TRIP11']
['BRD3', 'DEFB1', 'DEFB105B', 'DEFB104B', 'DEFB4A']
['BRD4', 'SMARCD1', 'BCL11B', 'SMARCC2', 'BRD9']
['BRD7', 'SMARCD3', 'PPARG', 'NR0B2', 'ESRRG']
['BRD8', 'VPS72', 'RUVBL1', 'UXT', 'PDRG1']
['BRD9', 'SMARCA2', 'NCR1', 'SMARCD1', 'SMARCC2']
['BRDT', 'BRD4', 'ATRX', 'STAG2', 'SMC4']
['BRF1', 'POLR2L', 'TAF5', 'MED18', 'MED28']
['BRF2', 'POLR3C', 'POLR3A', 'TUFM', 'OXA1L']
['BRI3', 'OR6A2', 'OR2D3', 'GNAL', 'ADCY3']
['BRINP1', 'SMPDL3A', 'PRF1', 'CD226', 'TIGIT']
['BRIP1', 'PMS1', 'MLH3', 'XPA', 'PRKDC']
['BRIX1', 'ABT1', 'WDR3', 'WDR46', 'HEATR1']
['BRK1', 'NCK1', 'BLNK', 'GRAP2', 'CALML3']
['BRMS1', 'HDAC2', 'NANOG', 'EOMES', 'CD4']
['BRMS1L', 'SAP18', 'SNRNP70', 'TRIM21', 'BTN3A2']
['BROX', 'CHMP4B', 'CHMP1A', 'VPS37C', 'SNF8']
['BRPF1', 'KAT7', 'MEAF6', 'VPS72', 'MYCL']
['BRPF3', 'ING4', 'KAT7', 'ORC1', 'GMNN']
['BRS3', 'NTS', 'PPY', 'CELA3B', 'CELA2A']
['BRSK1', 'CDR2', 'WEE1', 'HSP90AA1', 'CDC37L1']
['BRSK2', 'CDC25C', 'UBE2C', 'UBA3', 'CUL1']
['BRWD1', 'STAT5A', 'PPARG', 'SP1', 'RPS6KB2']
['BRWD3', 'CUL4B', 'AMBRA1', 'ATG3', 'FAM8A1']
['BSCL2', 'LPIN1', 'MTOR', 'STAT1', 'IFNA4']
['BSG', 'S100A9', 'S100A7', 'AGER', 'IL1B']
['BSN', 'ATG5', 'TRIM5', 'BST2', 'SAMHD1']
['BSND', 'CLCNKB', 'CASR', 'SLC12A1', 'CLCNKA']
['BST1', 'ENPP1', 'COASY', 'SUCLA2', 'SDHD']
['BST2', 'IRF7', 'CHUK', 'NFKB1', 'SYK']
['BSX', 'NPY', 'HCRT', 'NPS', 'OXT']
['BTAF1', 'SMARCA2', 'PRMT5', 'SNAI1', 'HNF4A']
['BTBD1', 'COPS3', 'COPS4', 'PSMD14', 'PSMD8']
['BTBD10', 'CUL3', 'KLHL15', 'RBBP8', 'INTS3']
['BTBD2', 'COPS3', 'CUL1', 'FBXO2', 'FBXO4']
['BTBD6', 'CUL3', 'KCTD5', 'KCTD17', 'KLHL9']
['BTBD7', 'SNAI2', 'KIT', 'SH2B3', 'TET2']
['BTBD9', 'MRPS10', 'MT-ATP6', 'KDM5A', 'CEBPB']
['BTC', 'HBEGF', 'ZBTB16', 'AR', 'TMPRSS2']
['BTF3', 'RPS7', 'EARS2', 'MRPS11', 'EIF5B']
['BTF3L4', 'RPS16', 'RPL8', 'NUFIP2', 'RPL11']
['BTG1', 'CNOT7', 'TOB1', 'CNOT2', 'TEX13A']
['BTG2', 'PRMT1', 'BTG1', 'CNOT8', 'BTG1']
['BTG3', 'CNOT7', 'BTG2', 'DUSP1', 'FOSB']
['BTG4', 'CNOT7', 'CNOT2', 'TEX13A', 'BTG3']
['BTK', 'IRAK4', 'PPP2R1B', 'PPP1R1A', 'PPP2R1A']
['BTLA', 'CD69', 'CD38', 'IRF4', 'IL2']
['BTN1A1', 'MFGE8', 'ERMAP', 'PLIN2', 'BTN3A1']
['BTN2A1', 'XDH', 'SLC22A12', 'CEBPD', 'PPARG']
['BTN2A2', 'PLIN2', 'BTN1A1', 'PPL', 'DSG1']
['BTN3A1', 'BTN3A2', 'PSMB9', 'PSMG3', 'PSMA5']
['BTN3A2', 'TRIM21', 'SNRNP70', 'MAGOH', 'ERH']
['BTN3A3', 'BTN3A1', 'PLIN2', 'ERMAP', 'XDH']
['BTNL2', 'HLA-DRB5', 'HLA-DRA', 'STAT1', 'CD8A']
['BTNL3', 'XDH', 'GPX6', 'GSR', 'GSTA2']
['BTNL8', 'PLIN2', 'BTN3A2', 'PSMB9', 'POMP']
['BTNL9', 'PLIN2', 'ERMAP', 'XDH', 'BTN3A1']
['BTRC', 'HNRNPU', 'DDX21', 'ERCC6', 'HMGN1']
['BUB1', 'PBK', 'KIF2C', 'KIF2B', 'CEP170']
['BUB1B', 'SPDL1', 'HOXD13', 'HOXD10', 'HOXD11']
['BUB3', 'AURKB', 'NUSAP1', 'CDC20', 'ANAPC7']
['BUD13', 'SF3A3', 'PRMT5', 'NANOG', 'BMI1']
['BUD31', 'PPIL2', 'SNW1', 'SLIRP', 'MTPAP']
['BVES', 'PPP2R5A', 'LPGAT1', 'CRLS1', 'PIK3C3']
['BYSL', 'NMD3', 'RSL1D1', 'TRMT61A', 'TRMT10C']
['BZW1', 'BZW2']
['BZW2', 'BZW1']
['C10orf71', 'DYRK1B', 'FAM53C', 'DCAF7', 'CCT8']
['C10orf90', 'DOCK1', 'LAMTOR1', 'FNIP2', 'PRKAB1']
['C11orf21', 'TSPAN32', 'PHLDA2', 'DYNC1I2', 'ACTR10']
['C11orf58', 'SKP1', 'FBXW8', 'CCND1', 'PLK1']
['C11orf68', 'EIF4H', 'EIF3M', 'EIF4A2', 'EIF4B']
['C12orf4', 'PPP1R21', 'DTNB', 'DTNBP1', 'AP3B1']
['C12orf43', 'CINP', 'RTF1', 'POLR2C', 'RPL13A']
['C12orf57', 'PLAC8', 'POLR3H', 'POLR3K', 'GTF2F1']
['C14orf39', 'TEX12', 'SYCP1', 'DAZL', 'ZBTB16']
['C15orf40', 'POLE2', 'RAD51', 'ANAPC5', 'CBX2']
['C15orf48', 'NDUFA4', 'MT-ND1', 'ADI1', 'IL4I1']
['C15orf61', 'C3orf33']
['C16orf54', 'ASPHD1', 'CDIPT', 'PIM1', 'STAT5A']
['C16orf74', 'UNC119', 'IGDCC3']
['C16orf87', 'MIER1', 'CDYL', 'SETDB1', 'KDM1A']
['C17orf49', 'PELP1', 'FBL', 'RPL3L', 'RPS15']
['C17orf75', 'TBC1D23', 'GLRX3', 'PRKCQ', 'IKBKG']
['C17orf80', 'MT-ATP6', 'NDUFS3', 'COX6B1', 'NDUFA10']
['C18orf21', 'POP4', 'CLP1', 'PRKRA', 'DROSHA']
['C19orf25', 'RINT1', 'STX18', 'SCFD1', 'SEC22A']
['C19orf33', 'SPINT2', 'EPCAM', 'MSH6', 'XRCC6']
['C19orf44', 'PROSER3', 'IQCC', 'CCHCR1', 'HLA-C']
['C19orf81', 'CXorf58', 'SMLR1']
['C1D', 'EXOSC2', 'BYSL', 'RRP1B', 'NAT10']
['C1GALT1', 'GALNT15', 'C1GALT1C1', 'GALNT2', 'B3GNT6']
['C1GALT1C1', 'GALNT5', 'ST6GALNAC1', 'ST6GALNAC5', 'ST3GAL2']
['C1QA', 'TREM2', 'CD47', 'LGALS9', 'CD48']
['C1QBP', 'PTPN22', 'IL2RA', 'IL19', 'IL10RB']
['C1QC', 'CSF1R', 'TLR2', 'LILRB2', 'TLR8']
['C1QL2', 'GRIK4', 'MARK4', 'TUBGCP4', 'BLOC1S2']
['C1QL3', 'GRIK4', 'GRIA4', 'CNIH1', 'PRPF19']
['C1QTNF1', 'C1QTNF6']
['C1QTNF2', 'NCALD', 'NECAP2', 'RUNDC3A', 'AP2B1']
['C1QTNF5', 'MFRP', 'PRSS56', 'TMEM98', 'PRSS56']
['C1QTNF6', 'C1QTNF1', 'AVPR2', 'GNAO1', 'GNAT2']
['C1QTNF8', 'RXFP1', 'AKAP5', 'PRKACA', 'GLI3']
['C1QTNF9', 'C1QTNF9B']
['C1QTNF9B', 'C1QTNF9']
['C1R', 'MASP1', 'MBL2', 'C1QA', 'C1QC']
['C1RL', 'CD163', 'C1QA', 'TMEM119', 'P2RY12']
['C1S', 'C4BPA', 'C4A', 'TNFRSF25', 'TNFRSF18']
['C1orf116', 'HOMER1', 'SYP', 'NKX2-1', 'KRT5']
['C1orf131', 'UTP20', 'PWP2', 'RPS17', 'EEF1A1']
['C1orf146', 'MSH4', 'MEIOB', 'MCM9', 'RRM1']
['C1orf174', 'PDIK1L', 'ATG12', 'MFN2', 'DNM1L']
['C1orf198', 'COX6B1', 'COX8A', 'MT-CO1', 'EEF1A2']
['C1orf226', 'NOS1AP', 'SYN2', 'SYN1', 'STX1A']
['C1orf43', 'EMC7', 'EMC8', 'EMC9', 'EMC1']
['C1orf50', 'AHCY', 'BHMT', 'TAT', 'HGD']
['C2', 'CFH', 'DGKE', 'PLCD1', 'PLEK']
['C22orf15', 'LRRC75B']
['C2CD2', 'ARHGAP26', 'ARHGAP10', 'ACTB', 'TUBGCP2']
['C2CD3', 'CEP89', 'CCP110', 'CALML4', 'IQGAP1']
['C2CD4A', 'NALCN', 'CALM3', 'PLCB3', 'PLCB4']
['C2CD4B', 'RND1', 'PLXNB3', 'RRAS', 'RASSF5']
['C2CD5', 'CDK5', 'BACE1', 'MME', 'CD38']
['C2orf42', 'GOLGA6C']
['C2orf49', 'RTCB', 'HNRNPR', 'DHX9', 'TOP1']
['C2orf88', 'PRKAR1A', 'GPR161', 'FOXE3', 'PAX6']
['C3', 'IL10', 'SOCS3', 'AKT1', 'PLCG1']
['C3AR1', 'C3', 'ICAM1', 'KLRK1', 'CD86']
['C3orf18', 'PAM16', 'GRPEL2', 'TIMM23', 'TIMM8A']
['C3orf33', 'C15orf61']
['C3orf38', 'ZNF654']
['C4A', 'MBL2', 'C1R', 'C1S', 'C1QA']
['C4B', 'C5', 'C3', 'PLAU', 'ANXA2']
['C4BPA', 'PRB4', 'PRH2', 'ZNF346', 'CUL1']
['C4BPB', 'CFHR2', 'C3', 'C4A', 'HP']
['C4orf19', 'STK24', 'STRN3', 'TCP1', 'TRAF3IP3']
['C4orf3', 'SMIM6']
['C5', 'BAK1', 'SLC25A5', 'SLC25A6', 'PPID']
['C5AR1', 'ITGAM', 'CXCL2', 'PTGS2', 'ALOX12B']
['C5AR2', 'C5', 'C6', 'C9', 'BAK1']
['C5orf22', 'WBP11', 'WBP4', 'MFAP1', 'AQR']
['C5orf34', 'CCDC124', 'RPL19', 'RPS6', 'PPP1R26']
['C6', 'ADAM10', 'CD34', 'IL3', 'CSF3']
['C6orf120', 'ERLIN1', 'GPT', 'FH', 'ARG1']
